SKU,MatchCount,MatchIndex,ProductTitle,Price,CompareAtPrice,InStock,StockQuantity,LowStockWarning,ProductURL,Source,Unverified,Status,Error
BHU4637A,1,1,"Brass Pooja Thali, Peetal Aarti Plate, Handcrafted Traditional Pital Puja Thambalam for Hindu Rituals, Temple & Home Worship, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-pooja-thali-peetal-aarti-plate-handcrafted-traditional-pital-puja-thambalam-for-hindu-rituals-temple-home-worship,html,YES,FOUND,
BHU4638A,1,1,"Brass Pooja Thali, Handcrafted Pure Peetal Aarti Plate, Traditional Pittal Pooja Plate for Temple, Puja, and Worship Rituals, Gold, 8.66 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-pooja-thali-handcrafted-pure-peetal-aarti-plate-traditional-pittal-pooja-plate-for-temple-puja-and-worship-rituals,html,YES,FOUND,
BHU4639A,1,1,"Brass Pooja Thali, Peetal Aarti Plate, Traditional Pittal Puja Thambalam, Pital Worship Plate for Daily Aarti & Temple Rituals, Gold, 1 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/brass-pooja-thali-peetal-aarti-plate-traditional-pittal-puja-thambalam-pital-worship-plate-for-daily-aarti-temple-rituals,html,YES,FOUND,
BHU4640A,1,1,"Brass Pooja Thali, Peetal Aarti Plate, Pital Puja Thambalam for Hindu Worship, Traditional Pittal Puja Plate for Temple & Home Mandir, Gold, 1 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/brass-pooja-thali-peetal-aarti-plate-pital-puja-thambalam-for-hindu-worship-traditional-pittal-puja-plate-for-temple-home-mandir,html,YES,FOUND,
BHU4641A,1,1,"Handcrafted Brass Pooja Thali, Peetal Aarti Plate, Traditional Pital Puja Thambalam for Hindu Worship & Temple Rituals, Gold, 1 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/handcrafted-brass-pooja-thali-peetal-aarti-plate-traditional-pital-puja-thambalam-for-hindu-worship-temple-rituals,html,YES,FOUND,
BHU4642A,1,1,"Handcrafted Brass Agarbatti Holder Stand, Peetal Pital Pittal Incense Stick Holder for Pooja Temple, Traditional Dhoopbatti Stand, Gold, 1.5 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/handcrafted-brass-agarbatti-holder-stand-peetal-pital-pittal-incense-stick-holder-for-pooja-temple-traditional-dhoopbatti-stand,html,,FOUND,
BHU4643A,1,1,"Handcrafted Brass Deepam Diya, Traditional Kuthu Vilakku Nilavilakku Samai, Pital Oil Lamp for Pooja Temple Decor, Gold, 1 Inch, 1 Piece",79,99,true,,,https://bhunes.com/products/handcrafted-brass-deepam-diya-traditional-kuthu-vilakku-nilavilakku-samai-pital-oil-lamp-for-pooja-temple-decor,html,,FOUND,
BHU4644A,1,1,"Handcrafted Brass Deepam Diya, Traditional Kuthu Vilakku Samai, Temple Nilavilakku Pital Oil Lamp for Puja & Aarti, Gold, 1 Inch, 1 Piece",79,99,true,,,https://bhunes.com/products/handcrafted-brass-deepam-diya-traditional-kuthu-vilakku-samai-temple-nilavilakku-pital-oil-lamp-for-puja-aarti,html,,FOUND,
BHU4645A,1,1,"Brass Tea Coffee Glass Peetal Chai Tumbler Pital Coffee Cup Pittal Tea Glass South Indian Filter Coffee Tumbler Traditional Brass Chai Cup Handcrafted Pittalam Tea Coffee Lota, Gold, 2.5 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/brass-tea-coffee-glass-peetal-chai-tumbler-pital-coffee-cup-pittal-tea-glass-south-indian-filter-coffee-tumbler-traditional-brass-chai-cup-handcrafted-pittalam-tea-coffee-lota,html,YES,FOUND,
BHU4646A,1,1,"Brass Tumbler for Coffee Hotcase Tea Coffee Warmer Box, Traditional Brass Tmnler for Coffee Counter Hot Case Display, Heat Retention Cup for Café Restaurant & Home Use, Gold, 1.5 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/brass-tumbler-for-coffee-hotcase-tea-coffee-warmer-box-traditional-brass-tmnler-for-coffee-counter-hot-case-display-heat-retention-cup-for-cafe-restaurant-home-use,html,YES,FOUND,
BHU4647A,1,1,"Handcrafted Brass Kumkum Box with Plate, Traditional Pital Haldi Kumkum Holder, Peetal Sindoor Dani Pooja Dabbi, Ethnic Temple Kumkum Choki for Home Decor & Gifts, Gold, 2.5 Inch, 1 Piece",249,299,true,5,YES,https://bhunes.com/products/handcrafted-brass-kumkum-box-with-plate-traditional-pital-haldi-kumkum-holder-peetal-sindoor-dani-pooja-dabbi-ethnic-temple-kumkum-choki-for-home-decor-gifts,html,,FOUND,
BHU4648A,1,1,"Handcrafted Brass Kumkum Bowl, Peetal Sindoor Box, Pital Haldi Kumkum Holder, Traditional Pittal Pooja Kumkum Dabbi for Temple & Home, Gold, 3 Inch, 1 Piece",,,false,,,https://bhunes.com/products/handcrafted-brass-kumkum-bowl-peetal-sindoor-box-pital-haldi-kumkum-holder-traditional-pittal-pooja-kumkum-dabbi-for-temple-home,html,,FOUND,
BHU4649A,1,1,"Handcrafted Brass Agarbatti Holder Plate, Peetal Dhoop Stand, Pittal Pooja Agarbatti Tray, Traditional Pital Incense Burner for Temple & Home Décor, Gold, 1 Inch, 1 Piece",169,199,true,,,https://bhunes.com/products/handcrafted-brass-agarbatti-holder-plate-peetal-dhoop-stand-pittal-pooja-agarbatti-tray-traditional-pital-incense-burner-for-temple-home-decor,html,,FOUND,
BHU4650A,1,1,"Handcrafted Brass Agarbatti Holder Plate, Peetal Pital Dhoop Stand, Pittal Incense Stick Holder for Puja, Mandir & Meditation, Gold, 1 Inch, 1 Piece",249,299,true,5,YES,https://bhunes.com/products/handcrafted-brass-agarbatti-holder-plate-peetal-pital-dhoop-stand-pittal-incense-stick-holder-for-puja-mandir-meditation,html,,FOUND,
BHU4651A,1,1,"Handcrafted Brass Agarbatti Holder Stand, Peetal Dhoopbatti & Incense Stick Holder for Pooja Room Temple, Gold, 11 Inch, 1 Piece",499,599,true,3,YES,https://bhunes.com/products/handcrafted-brass-agarbatti-holder-stand-peetal-dhoopbatti-incense-stick-holder-for-pooja-room-temple,html,,FOUND,
BHU4664AB,1,1,"Brass Murugan Idol Skanda Subramanya Kartikeya Shanmukha Velavan Statue | Traditional Peetal Pital Pittal Moorthi for Pooja Room Home Decor Temple Sculpture, Brown, 3 Inch, 1 Piece",1009,1199,true,2,YES,https://bhunes.com/products/brass-murugan-idol-skanda-subramanya-kartikeya-shanmukha-velavan-statue-traditional-peetal-pital-pittal-moorthi-for-pooja-room-home-decor-temple-sculpture,html,,FOUND,
BHU4681A,1,1,"Handcrafted Brass Kuthu Vilakku Deepam Diya, Traditional Pital Deepak Nilavilakku Temple Oil Lamp, Antique Brass Pooja Vilakku Deep for Home Decor & Festivals, Gold, 36 Inch, 1 Piece",14279,16999,true,2,YES,https://bhunes.com/products/handcrafted-brass-kuthu-vilakku-deepam-diya-traditional-pital-deepak-nilavilakku-temple-oil-lamp-antique-brass-pooja-vilakku-deep-for-home-decor-festivals,html,,FOUND,
BHU4683A,1,1,"Handcrafted Brass Kuthu Vilakku Deepam Diya, Traditional Temple Pital Lamp, Indian Oil Deepak for Pooja, Aarti & Home Décor, Gold, 21.5 Inch, 1 Piece",7899,9399,true,5,YES,https://bhunes.com/products/handcrafted-brass-kuthu-vilakku-deepam-diya-traditional-temple-pital-lamp-indian-oil-deepak-for-pooja-aarti-home-decor,html,,FOUND,
BHU4684A,1,1,"Handcrafted Brass Kuthu Vilakku, Traditional Deepam Deepak Diya Lamp for Pooja Temple & Home Décor, Gold, 15.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/handcrafted-brass-kuthu-vilakku-traditional-deepam-deepak-diya-lamp-for-pooja-temple-home-decor,html,,FOUND,
BHU4686A,1,1,"Handcrafted Brass Dry Fruit Stand, Peetal Pital Pittalam Pitala Hitale Dry Fruit Box, Decorative Brass Dry Fruit Platter & Serving Tray for Gifting & Home Décor, Gold, 15.5 Inch, 1 Piece",3189,3799,true,,,https://bhunes.com/products/handcrafted-brass-dry-fruit-stand-peetal-pital-pittalam-pitala-hitale-dry-fruit-box-decorative-brass-dry-fruit-platter-serving-tray-for-gifting-home-decor,html,YES,FOUND,
BHU4687A,1,1,"Handcrafted Brass Fruit Bowl Peetal Pittal Pital Hitale Decorative Table Bowl, Traditional Indian Brass Dry Fruit Basket for Home Décor & Dining, Gold, 3 Inch, 1 Piece",1929,2299,true,4,YES,https://bhunes.com/products/handcrafted-brass-fruit-bowl-peetal-pittal-pital-hitale-decorative-table-bowl-traditional-indian-brass-dry-fruit-basket-for-home-decor-dining,html,YES,FOUND,
BHU4688A,1,1,"Handcrafted Brass Fruit Bowl, Peetal Pital Pittal Hitale Decorative Dry Fruit Bowl, Traditional Indian Brass Home Decor Centerpiece, Gold, 8.27 Inch, 1 Piece",1849,2199,true,5,YES,https://bhunes.com/products/handcrafted-brass-fruit-bowl-peetal-pital-pittal-hitale-decorative-dry-fruit-bowl-traditional-indian-brass-home-decor-centerpiece,html,YES,FOUND,
BHU4689A,1,1,"Handcrafted Brass Fruit Bowl, Peetal Pital Pittal Hitale Pittalam Decorative Center Table Bowl, Traditional Indian Dry Fruit & Dining Table Decor Bowl, Gold, 3.5 Inch, 1 Piece",2689,3199,true,,,https://bhunes.com/products/handcrafted-brass-fruit-bowl-peetal-pital-pittal-hitale-pittalam-decorative-center-table-bowl-traditional-indian-dry-fruit-dining-table-decor-bowl,html,YES,FOUND,
BHU4690A,1,1,"Handcrafted Brass Fruit Bowl, Traditional Peetal Pital Pittal Hitale Decorative Fruit Basket for Home, Kitchen & Dining Table, Antique Indian Brass Centerpiece Bowl, Gold, 2 Inch, 1 Piece",1679,1999,true,,,https://bhunes.com/products/handcrafted-brass-fruit-bowl-traditional-peetal-pital-pittal-hitale-decorative-fruit-basket-for-home-kitchen-dining-table-antique-indian-brass-centerpiece-bowl,html,YES,FOUND,
BHU4692A,1,1,"Handcrafted Brass Ink Pot, Vintage Peetal Kalamdan Pital Ink Well, Antique Pittal Kalam Daani Writing Collectible, Brown, 3 Inch, 1 Piece",5539,6599,true,1,YES,https://bhunes.com/products/handcrafted-brass-ink-pot-vintage-peetal-kalamdan-pital-ink-well-antique-pittal-kalam-daani-writing-collectible,html,,FOUND,
BHU4698A,1,1,"Premium Brass Ghoda Idol, Antique Peetal Ashva Statue, Handcrafted Pital Turang / Kudhirai / Kudure Horse Showpiece, Brown, 9 Inch, 1 Piece",15459,18399,true,1,YES,https://bhunes.com/products/premium-brass-ghoda-idol-antique-peetal-ashva-statue-handcrafted-pital-turang-kudhirai-kudure-horse-showpiece,html,,FOUND,
BHU4699A,1,1,"Brass Ink Pot Idol Lady Styled Peetal Pital Dawat Syahi Dani Masidani Likhani Kalash Kalam Dani Vintage Pittal Ink Well Traditional Writing Pot Decorative Collectible, Brown, 6 Inch, 1 Piece",10499,12499,true,1,YES,https://bhunes.com/products/brass-ink-pot-idol-lady-styled-peetal-pital-dawat-syahi-dani-masidani-likhani-kalash-kalam-dani-vintage-pittal-ink-well-traditional-writing-pot-decorative-collectible,html,,FOUND,
BHU4719A,1,1,"Brass Elephant Idol Gaja Hathi Yanai Airavata Figurine Pital Gajraj Statue Matanga Kunjar Murti Home Decor Temple Pooja Vastu Prosperity Showpiece, Gold, 6.5 Inch, 1 Piece",7559,8999,true,2,YES,https://bhunes.com/products/brass-elephant-idol-gaja-hathi-yanai-airavata-figurine-pital-gajraj-statue-matanga-kunjar-murti-home-decor-temple-pooja-vastu-prosperity-showpiece,html,,FOUND,
BHU4720A,1,1,"Brass Elephant Idol Gaja Hathi Yanai Aanai, Handcrafted Pital Peetal Gajendra Gajraj Kunjar Airavata Sculpture for Home Decor Temple Pooja Vastu Prosperity, Gold, 9.5 Inch, 1 Piece",16549,19699,true,2,YES,https://bhunes.com/products/brass-elephant-idol-gaja-hathi-yanai-aanai-statue-handcrafted-pital-peetal-gajendra-gajraj-kunjar-airavata-sculpture-for-home-decor-temple-pooja-vastu-prosperity,html,,FOUND,
BHU4721A,1,1,"Brass Elephant Idol Gaja, Airavata, Hathi, Yanai, Aanai, Figurine for Home Decor Temple Pooja Vastu Prosperity Showpiece, Gold, 9 Inch, 1 Piece",13439,15999,true,1,YES,https://bhunes.com/products/brass-elephant-idol-gaja-airavata-statue-hathi-yanai-aanai-figurine-for-home-decor-temple-pooja-vastu-prosperity-showpiece,html,,FOUND,
BHU475A,1,1,"Brass Prabhavali Arch Wall Hanging for Temple & Home Decor, Prabhawal Prabhawali Frame,Traditional Makara Torana with Kirtimukha Aura Arch, Gold, 11 Inch, 1 Piece",4869,5799,true,5,YES,https://bhunes.com/products/brass-prabhavali-arch-wall-hanging-for-temple-home-decor,html,,FOUND,
BHU4790A,1,1,"Divine Brass Bal Gopal Idol, Bal Krishna Murti, Laddu Gopal Vigraha, Bala Gopala Child Krishna Sculpture for Puja & Home Decor, Gold, 3 Inch, 1 Piece",1429,1699,true,5,YES,https://bhunes.com/products/divine-brass-bal-gopal-idol-bal-krishna-murti-laddu-gopal-vigraha-bala-gopala-child-krishna-sculpture-for-puja-home-decor,html,,FOUND,
BHU4791A,1,1,"Divine Brass Saraswati Saraswathi Sharada Vani Bharati Idol, Veena Vadini Hamsavahini Goddess of Knowledge Murti for Puja Decor Gifts, Gold, 3 Inch, 1 Piece",1009,1199,true,5,YES,https://bhunes.com/products/divine-brass-saraswati-saraswathi-sharada-vani-bharati-idol-veena-vadini-hamsavahini-goddess-of-knowledge-murti-for-puja-decor-gifts,html,,FOUND,
BHU4792A,1,1,"Divine Brass Saraswati Idol (Saraswathi, Sharada, Vani, Bharati) Veena Vadini Murti for Home Puja & Decor, Gold, 4.5 Inch, 1 Piece",3779,4499,true,4,YES,https://bhunes.com/products/divine-brass-saraswati-idol-saraswathi-sharada-vani-bharati-veena-vadini-murti-for-home-puja-decor,html,,FOUND,
BHU4793A,1,1,"Divine Brass Mahakali Idol, Kali Devi Murti, Kalika Vigraha, Shyama Bhadrakali Moorthi for Home Mandir & Puja, Gold, 5.5 Inch, 1 Piece",5209,6199,true,4,YES,https://bhunes.com/products/divine-brass-mahakali-idol-kali-devi-murti-kalika-vigraha-shyama-bhadrakali-moorthi-for-home-mandir-puja,html,,FOUND,
BHU4794A,1,1,"Divine Brass Lakshmi Idol, Mahalakshmi Murti, Sri Devi Vigraha, Padmavati Kamala Moorthi for Home Puja & Prosperity Decor, Gold, 4.5 Inch, 1 Piece",1429,1699,true,5,YES,https://bhunes.com/products/divine-brass-lakshmi-idol-mahalakshmi-murti-sri-devi-vigraha-padmavati-kamala-moorthi-for-home-puja-prosperity-decor,html,,FOUND,
BHU4795A,1,1,"Brass Saraswati Idol Murti | Maa Saraswati Sharada Vani Vagdevi Vidya Devi Veena Pani Statue for Puja Home Decor, Gold, 4 Inch, 1 Piece",2099,2499,true,,,https://bhunes.com/products/brass-saraswati-idol-murti-maa-saraswati-sharada-vani-vagdevi-vidya-devi-veena-pani-statue-for-puja-home-decor,html,,FOUND,
BHU4797A,2,1,"Brass Abhisheka Patra for Deity, Abhishekam Somasutra, Pooja Vessel for Mandir & Home Rituals, Gold, 1 Inch, 1 Piece",1179,1399,true,,,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-lingam-abhishekam-kalasha-jaladhara-pooja-vessel-for-mandir-home-rituals,html,,FOUND,
BHU4797A,2,2,"Brass Abhisheka Patra for Shiva Lingam, Abhishekam Kalasha Jaladhara Snana Vessel for Pooja & Temple Rituals, Gold, 1 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-lingam-abhishekam-kalasha-jaladhara-snana-vessel-for-pooja-temple-rituals,html,,FOUND,
BHU4797AB,1,1,"Brass Abhisheka Patra for Deity, Abhishekam Somasutra, Pooja Vessel for Mandir & Home Rituals, Gold, 1 Inch, 1 Piece",1179,1399,true,,,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-lingam-abhishekam-kalasha-jaladhara-pooja-vessel-for-mandir-home-rituals,html,,FOUND,
BHU4798A,1,1,"Brass Abhisheka Patra for Shiva Lingam, Abhishekam Jaladhara Kalasha Pooja Vessel, Gold, 1 Inch, 1 Piece",1679,1999,true,5,YES,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-lingam-abhishekam-jaladhara-kalasha-pooja-vessel,html,,FOUND,
BHU4803A,3,1,"Handcrafted Brass Annapurneshwari Idol, Annapurna Devi Annada Devi Anna Lakshmi Murti for Home Pooja Decor Gift, Gold, 2.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/handcrafted-brass-annapurneshwari-idol-annapurna-devi-annada-devi-anna-lakshmi-murti-for-home-pooja-decor-gift,html,,FOUND,
BHU4803A,3,2,"Handcrafted Brass Annapurneshwari Idol, Annapurneshwari Devi Annada Akshaya Annapurna Murti for Home Pooja Decor Gift, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/handcrafted-brass-annapurneshwari-idol-annapurna-devi-annada-akshaya-annapurna-murti-for-home-pooja-decor-gift,html,,FOUND,
BHU4803A,3,3,"Brass Annapurneshwari Idol, Annapurna Devi Annada Goddess Murti for Home Pooja & Decor, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-annapurneshwari-idol-annapurna-devi-annada-goddess-murti-for-home-pooja-decor,html,,FOUND,
BHU4803AB,1,1,"Handcrafted Brass Annapurneshwari Idol, Annapurneshwari Devi Annada Akshaya Annapurna Murti for Home Pooja Decor Gift, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/handcrafted-brass-annapurneshwari-idol-annapurna-devi-annada-akshaya-annapurna-murti-for-home-pooja-decor-gift,html,,FOUND,
BHU4803AC,1,1,"Brass Annapurneshwari Idol, Annapurna Devi Annada Goddess Murti for Home Pooja & Decor, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-annapurneshwari-idol-annapurna-devi-annada-goddess-murti-for-home-pooja-decor,html,,FOUND,
BHU4804A,2,1,"Brass Annapurneshwari Idol, Annapurna Devi Annada Mata Peetal Murti for Home Puja & Decor, Gold, 2.5 Inch, 1 Piece",839,999,true,4,YES,https://bhunes.com/products/brass-annapurneshwari-idol-annapurna-devi-annada-mata-peetal-murti-for-home-puja-decor,html,,FOUND,
BHU4804A,2,2,"Brass Annapurneshwari Idol, Annapurna Devi Annada Devi Pooja Murti for Home Mandir, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-annapurneshwari-idol-annapurna-devi-annada-devi-pooja-murti-for-home-mandir,html,,FOUND,
BHU4804AB,1,1,"Brass Annapurneshwari Idol, Annapurna Devi Annada Devi Pooja Murti for Home Mandir, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-annapurneshwari-idol-annapurna-devi-annada-devi-pooja-murti-for-home-mandir,html,,FOUND,
BHU4805A,1,1,"Brass Elephant Pair, Gaj Hathi Yanai Aanai Peetal Pittal Mini Idol for Pooja Vastu Decor, Gold, 1 Inch, 2 Piece",,,false,,,https://bhunes.com/products/brass-elephant-pair-gaj-hathi-yanai-aanai-peetal-pittal-mini-idol-for-pooja-vastu-decor,html,,FOUND,
BHU4806A,9,1,"Brass Abhisheka Patra for Lord Shiva, Soma Sutra Abhishekam Kalasha Kumbha Lota Pooja Vessel, Gold, 6.5 Inch, 1 Piece",16459,19599,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-lord-shiva-soma-sutra-abhishekam-kalasha-kumbha-lota-pooja-vessel,html,,FOUND,
BHU4806A,9,2,"Brass Abhisheka Patra for Shivling Abhishekam, Handcrafted Peetal Pittal Abhishekam Patram Pooja Vessel for Lord Shiva Mahadev Rituals, Gold, 5 Inch, 1 Piece",5459,6499,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-shivling-abhishekam-handcrafted-peetal-pittal-abhishekam-patram-pooja-vessel-for-lord-shiva-mahadev-rituals,html,,FOUND,
BHU4806A,9,3,"Brass Abhisheka Patra, Soma Sutra Abhishekam Vessel, Shivling Abhisheka Kalasha Kumbha Lota for Temple & Home Pooja, Gold, 6.5 Inch, 1 Piece",13019,15499,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-soma-sutra-abhishekam-vessel-shivling-abhisheka-kalasha-kumbha-lota-for-temple-home-pooja,html,,FOUND,
BHU4806A,9,4,"Brass Abhisheka Patra for Lord Shiva, Handcrafted Shivabhishek Abhishekam Patram, Peetal Pital Pittalam Pooja Vessel for Temple & Home Rituals, Gold, 6 Inch, 1 Piece",10419,12399,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-lord-shiva-handcraftedshivabhishek-abhishekam-patram-peetal-pital-pittalam-pooja-vessel-for-temple-home-rituals,html,,FOUND,
BHU4806A,9,5,"Brass Abhisheka Patra for Shiva Abhishekam, Mahadev Shankar Lingabhishek Pooja Vessel Kalash Patram, Gold, 4.5 Inch, 1 Piece",4369,5199,true,1,YES,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-abhishekam-mahadev-shankar-lingabhishek-pooja-vessel-kalash-patram,html,,FOUND,
BHU4806A,9,6,"Brass Abhisheka Patra for Lord Shiva, Handcrafted Shivabhishek Abhishekam Patram, Mahadev Shivalinga Pooja Vessel for Temple & Home Rituals, Gold, 6.5 Inch, 1 Piece",14359,17099,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-lord-shiva-handcrafted-shivabhishek-abhishekam-patram-mahadev-shivalinga-pooja-vessel-for-temple-home-rituals,html,,FOUND,
BHU4806A,9,7,"Brass Abhisheka Patra for Lord Shiva, Shivling Abhishekam Vessel, Mahadev Jal Abhishek Kalash, Traditional Pooja Patram, Gold, 4 Inch, 1 Piece",3019,3599,true,1,YES,https://bhunes.com/products/brass-abhisheka-patra-for-lord-shiva-shivling-abhishekam-vessel-mahadev-jal-abhishek-kalash-traditional-pooja-patram,html,,FOUND,
BHU4806A,9,8,"Brass Abhisheka Patra for Lord Shiva, Soma Sutra Abhishekam Kalasha Kumbha Patram for Shivling Pooja Rituals, Gold, 5.5 Inch, 1 Piece",7059,8399,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-lord-shiva-soma-sutra-abhishekam-kalasha-kumbha-patram-for-shivling-pooja-rituals,html,,FOUND,
BHU4806A,9,9,"Brass Abhisheka Patra, Soma Sutra, Abhisheka Patram for Shiva Pooja & Temple Rituals, Gold, 6 Inch, 1 Piece",8479,10099,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-soma-sutra-abhisheka-patram-for-shiva-pooja-temple-rituals,html,,FOUND,
BHU4806AC,1,1,"Brass Abhisheka Patra, Soma Sutra, Abhisheka Patram for Shiva Pooja & Temple Rituals, Gold, 6 Inch, 1 Piece",8479,10099,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-soma-sutra-abhisheka-patram-for-shiva-pooja-temple-rituals,html,,FOUND,
BHU4806AD,1,1,"Brass Abhisheka Patra for Lord Shiva, Soma Sutra Abhishekam Kalasha Kumbha Patram for Shivling Pooja Rituals, Gold, 5.5 Inch, 1 Piece",7059,8399,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-lord-shiva-soma-sutra-abhishekam-kalasha-kumbha-patram-for-shivling-pooja-rituals,html,,FOUND,
BHU4806AE,1,1,"Brass Abhisheka Patra for Shivling Abhishekam, Handcrafted Peetal Pittal Abhishekam Patram Pooja Vessel for Lord Shiva Mahadev Rituals, Gold, 5 Inch, 1 Piece",5459,6499,true,2,YES,https://bhunes.com/products/brass-abhisheka-patra-for-shivling-abhishekam-handcrafted-peetal-pittal-abhishekam-patram-pooja-vessel-for-lord-shiva-mahadev-rituals,html,,FOUND,
BHU4806AF,1,1,"Brass Abhisheka Patra for Shiva Abhishekam, Mahadev Shankar Lingabhishek Pooja Vessel Kalash Patram, Gold, 4.5 Inch, 1 Piece",4369,5199,true,1,YES,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-abhishekam-mahadev-shankar-lingabhishek-pooja-vessel-kalash-patram,html,,FOUND,
